    Cell0	Cell1	Cell2	Cell3	Cell4	Cell5	Cell6	Cell7	Cell8	Cell9	Cell10	Cell11	Cell12	Cell13	Cell14	Cell15	Cell16	Cell17	Cell18	Cell19	Cell20	Cell21	Cell22	Cell23	Cell24	Cell25	Cell26	Cell27	Cell28	Cell29	Cell30	Cell31	Cell32	Cell33	Cell34	Cell35	Cell36	Cell37	Cell38	Cell39	Cell40	Cell41	Cell42	Cell43	Cell44	Cell45	Cell46	Cell47	Cell48	Cell49	Cell50	Cell51	Cell52	Cell53	Cell54	Cell55	Cell56	Cell57	Cell58	Cell59	Cell60	Cell61	Cell62	Cell63	Cell64	Cell65	Cell66	Cell67	Cell68	Cell69	Cell70	Cell71	Cell72	Cell73	Cell74	Cell75	Cell76	Cell77	Cell78	Cell79	Cell80	Cell81	Cell82	Cell83	Cell84	Cell85	Cell86	Cell87	Cell88	Cell89	Cell90	Cell91	Cell92	Cell93	Cell94	Cell95	Cell96	Cell97	Cell98	Cell99
Gene27	59.934428375989484	86.93442837598948	21.93442837598948	53.934428375989484	15.93442837598948	17.93442837598948	98.93442837598948	97.93442837598948	25.93442837598948	63.934428375989484	22.93442837598948	88.93442837598948	89.93442837598948	91.93442837598948	71.93442837598948	71.93442837598948	95.93442837598948	94.93442837598948	65.93442837598948	79.93442837598948	14.93442837598948	75.93442837598948	66.93442837598948	65.93442837598948	19.93442837598948	48.934428375989484	94.93442837598948	103.93442837598948	81.93442837598948	49.934428375989484	104.93442837598948	54.934428375989484	57.934428375989484	94.93442837598948	102.93442837598948	50.934428375989484	99.93442837598948	56.934428375989484	43.934428375989484	42.934428375989484	91.93442837598948	45.934428375989484	89.93442837598948	56.934428375989484	75.93442837598948	105.93442837598948	21.93442837598948	42.934428375989484	102.93442837598948	52.934428375989484	34.934428375989484	55.934428375989484	76.93442837598948	19.93442837598948	83.93442837598948	91.93442837598948	74.93442837598948	56.934428375989484	96.93442837598948	10.93442837598948	21.93442837598948	9.93442837598948	59.934428375989484	48.934428375989484	33.934428375989484	17.93442837598948	88.93442837598948	50.934428375989484	13.93442837598948	96.93442837598948	13.93442837598948	62.934428375989484	43.934428375989484	106.93442837598948	22.93442837598948	67.93442837598948	70.93442837598948	102.93442837598948	90.93442837598948	105.93442837598948	21.93442837598948	106.93442837598948	96.93442837598948	80.93442837598948	20.93442837598948	23.93442837598948	39.934428375989484	43.934428375989484	54.934428375989484	23.93442837598948	71.93442837598948	30.93442837598948	86.93442837598948	43.934428375989484	72.93442837598948	98.93442837598948	104.93442837598948	52.934428375989484	59.934428375989484	74.93442837598948
Gene28	57.166772814066654	84.16677281406666	19.166772814066654	51.166772814066654	13.166772814066654	15.166772814066654	96.16677281406666	95.16677281406666	23.166772814066654	61.166772814066654	20.166772814066654	86.16677281406666	87.16677281406666	89.16677281406666	69.16677281406666	69.16677281406666	93.16677281406666	92.16677281406666	63.166772814066654	77.16677281406666	12.166772814066654	73.16677281406666	64.16677281406666	63.166772814066654	17.166772814066654	46.166772814066654	92.16677281406666	101.16677281406666	79.16677281406666	47.166772814066654	102.16677281406666	52.166772814066654	55.166772814066654	92.16677281406666	100.16677281406666	48.166772814066654	97.16677281406666	54.166772814066654	41.166772814066654	40.166772814066654	89.16677281406666	43.166772814066654	87.16677281406666	54.166772814066654	73.16677281406666	103.16677281406666	19.166772814066654	40.166772814066654	100.16677281406666	50.166772814066654	32.166772814066654	53.166772814066654	74.16677281406666	17.166772814066654	81.16677281406666	89.16677281406666	72.16677281406666	54.166772814066654	94.16677281406666	8.166772814066654	19.166772814066654	7.166772814066654	57.166772814066654	46.166772814066654	31.166772814066654	15.166772814066654	86.16677281406666	48.166772814066654	11.166772814066654	94.16677281406666	11.166772814066654	60.166772814066654	41.166772814066654	104.16677281406666	20.166772814066654	65.16677281406666	68.16677281406666	100.16677281406666	88.16677281406666	103.16677281406666	19.166772814066654	104.16677281406666	94.16677281406666	78.16677281406666	18.166772814066654	21.166772814066654	37.166772814066654	41.166772814066654	52.166772814066654	21.166772814066654	69.16677281406666	28.166772814066654	84.16677281406666	41.166772814066654	70.16677281406666	96.16677281406666	102.16677281406666	50.166772814066654	57.166772814066654	72.16677281406666
Gene29	55.87330936015134	82.87330936015134	17.873309360151342	49.87330936015134	11.873309360151342	13.873309360151342	94.87330936015134	93.87330936015134	21.873309360151342	59.87330936015134	18.873309360151342	84.87330936015134	85.87330936015134	87.87330936015134	67.87330936015134	67.87330936015134	91.87330936015134	90.87330936015134	61.87330936015134	75.87330936015134	10.873309360151342	71.87330936015134	62.87330936015134	61.87330936015134	15.873309360151342	44.87330936015134	90.87330936015134	99.87330936015134	77.87330936015134	45.87330936015134	100.87330936015134	50.87330936015134	53.87330936015134	90.87330936015134	98.87330936015134	46.87330936015134	95.87330936015134	52.87330936015134	39.87330936015134	38.87330936015134	87.87330936015134	41.87330936015134	85.87330936015134	52.87330936015134	71.87330936015134	101.87330936015134	17.873309360151342	38.87330936015134	98.87330936015134	48.87330936015134	30.873309360151342	51.87330936015134	72.87330936015134	15.873309360151342	79.87330936015134	87.87330936015134	70.87330936015134	52.87330936015134	92.87330936015134	6.873309360151342	17.873309360151342	5.873309360151342	55.87330936015134	44.87330936015134	29.873309360151342	13.873309360151342	84.87330936015134	46.87330936015134	9.873309360151342	92.87330936015134	9.873309360151342	58.87330936015134	39.87330936015134	102.87330936015134	18.873309360151342	63.87330936015134	66.87330936015134	98.87330936015134	86.87330936015134	101.87330936015134	17.873309360151342	102.87330936015134	92.87330936015134	76.87330936015134	16.873309360151342	19.873309360151342	35.87330936015134	39.87330936015134	50.87330936015134	19.873309360151342	67.87330936015134	26.873309360151342	82.87330936015134	39.87330936015134	68.87330936015134	94.87330936015134	100.87330936015134	48.87330936015134	55.87330936015134	70.87330936015134
Gene30	57.98463895657712	84.98463895657713	19.984638956577122	51.98463895657712	13.984638956577122	15.984638956577122	96.98463895657713	95.98463895657713	23.984638956577122	61.98463895657712	20.984638956577122	86.98463895657713	87.98463895657713	89.98463895657713	69.98463895657713	69.98463895657713	93.98463895657713	92.98463895657713	63.98463895657712	77.98463895657713	12.984638956577122	73.98463895657713	64.98463895657713	63.98463895657712	17.984638956577122	46.98463895657712	92.98463895657713	101.98463895657713	79.98463895657713	47.98463895657712	102.98463895657713	52.98463895657712	55.98463895657712	92.98463895657713	100.98463895657713	48.98463895657712	97.98463895657713	54.98463895657712	41.98463895657712	40.98463895657712	89.98463895657713	43.98463895657712	87.98463895657713	54.98463895657712	73.98463895657713	103.98463895657713	19.984638956577122	40.98463895657712	100.98463895657713	50.98463895657712	32.98463895657712	53.98463895657712	74.98463895657713	17.984638956577122	81.98463895657713	89.98463895657713	72.98463895657713	54.98463895657712	94.98463895657713	8.984638956577122	19.984638956577122	7.984638956577123	57.98463895657712	46.98463895657712	31.984638956577122	15.984638956577122	86.98463895657713	48.98463895657712	11.984638956577122	94.98463895657713	11.984638956577122	60.98463895657712	41.98463895657712	104.98463895657713	20.984638956577122	65.98463895657713	68.98463895657713	100.98463895657713	88.98463895657713	103.98463895657713	19.984638956577122	104.98463895657713	94.98463895657713	78.98463895657713	18.984638956577122	21.984638956577122	37.98463895657712	41.98463895657712	52.98463895657712	21.984638956577122	69.98463895657713	28.984638956577122	84.98463895657713	41.98463895657712	70.98463895657713	96.98463895657713	102.98463895657713	50.98463895657712	57.98463895657712	72.98463895657713
Gene31	56.05771192342763	83.05771192342763	18.05771192342763	50.05771192342763	12.057711923427629	14.057711923427629	95.05771192342763	94.05771192342763	22.05771192342763	60.05771192342763	19.05771192342763	85.05771192342763	86.05771192342763	88.05771192342763	68.05771192342763	68.05771192342763	92.05771192342763	91.05771192342763	62.05771192342763	76.05771192342763	11.057711923427629	72.05771192342763	63.05771192342763	62.05771192342763	16.05771192342763	45.05771192342763	91.05771192342763	100.05771192342763	78.05771192342763	46.05771192342763	101.05771192342763	51.05771192342763	54.05771192342763	91.05771192342763	99.05771192342763	47.05771192342763	96.05771192342763	53.05771192342763	40.05771192342763	39.05771192342763	88.05771192342763	42.05771192342763	86.05771192342763	53.05771192342763	72.05771192342763	102.05771192342763	18.05771192342763	39.05771192342763	99.05771192342763	49.05771192342763	31.05771192342763	52.05771192342763	73.05771192342763	16.05771192342763	80.05771192342763	88.05771192342763	71.05771192342763	53.05771192342763	93.05771192342763	7.05771192342763	18.05771192342763	6.05771192342763	56.05771192342763	45.05771192342763	30.05771192342763	14.057711923427629	85.05771192342763	47.05771192342763	10.057711923427629	93.05771192342763	10.057711923427629	59.05771192342763	40.05771192342763	103.05771192342763	19.05771192342763	64.05771192342763	67.05771192342763	99.05771192342763	87.05771192342763	102.05771192342763	18.05771192342763	103.05771192342763	93.05771192342763	77.05771192342763	17.05771192342763	20.05771192342763	36.05771192342763	40.05771192342763	51.05771192342763	20.05771192342763	68.05771192342763	27.05771192342763	83.05771192342763	40.05771192342763	69.05771192342763	95.05771192342763	101.05771192342763	49.05771192342763	56.05771192342763	71.05771192342763
Gene32	52.881714396750134	79.88171439675014	14.881714396750137	46.881714396750134	8.881714396750137	10.881714396750137	91.88171439675014	90.88171439675014	18.881714396750137	56.881714396750134	15.881714396750137	81.88171439675014	82.88171439675014	84.88171439675014	64.88171439675014	64.88171439675014	88.88171439675014	87.88171439675014	58.881714396750134	72.88171439675014	7.881714396750137	68.88171439675014	59.881714396750134	58.881714396750134	12.881714396750137	41.881714396750134	87.88171439675014	96.88171439675014	74.88171439675014	42.881714396750134	97.88171439675014	47.881714396750134	50.881714396750134	87.88171439675014	95.88171439675014	43.881714396750134	92.88171439675014	49.881714396750134	36.881714396750134	35.881714396750134	84.88171439675014	38.881714396750134	82.88171439675014	49.881714396750134	68.88171439675014	98.88171439675014	14.881714396750137	35.881714396750134	95.88171439675014	45.881714396750134	27.881714396750137	48.881714396750134	69.88171439675014	12.881714396750137	76.88171439675014	84.88171439675014	67.88171439675014	49.881714396750134	89.88171439675014	3.881714396750137	14.881714396750137	2.881714396750137	52.881714396750134	41.881714396750134	26.881714396750137	10.881714396750137	81.88171439675014	43.881714396750134	6.881714396750137	89.88171439675014	6.881714396750137	55.881714396750134	36.881714396750134	99.88171439675014	15.881714396750137	60.881714396750134	63.881714396750134	95.88171439675014	83.88171439675014	98.88171439675014	14.881714396750137	99.88171439675014	89.88171439675014	73.88171439675014	13.881714396750137	16.881714396750137	32.881714396750134	36.881714396750134	47.881714396750134	16.881714396750137	64.88171439675014	23.881714396750137	79.88171439675014	36.881714396750134	65.88171439675014	91.88171439675014	97.88171439675014	45.881714396750134	52.881714396750134	67.88171439675014
Gene33	55.50114985770309	82.50114985770308	17.501149857703087	49.50114985770309	11.501149857703087	13.501149857703087	94.50114985770308	93.50114985770308	21.501149857703087	59.50114985770309	18.501149857703087	84.50114985770308	85.50114985770308	87.50114985770308	67.50114985770308	67.50114985770308	91.50114985770308	90.50114985770308	61.50114985770309	75.50114985770308	10.501149857703087	71.50114985770308	62.50114985770309	61.50114985770309	15.501149857703087	44.50114985770309	90.50114985770308	99.50114985770308	77.50114985770308	45.50114985770309	100.50114985770308	50.50114985770309	53.50114985770309	90.50114985770308	98.50114985770308	46.50114985770309	95.50114985770308	52.50114985770309	39.50114985770309	38.50114985770309	87.50114985770308	41.50114985770309	85.50114985770308	52.50114985770309	71.50114985770308	101.50114985770308	17.501149857703087	38.50114985770309	98.50114985770308	48.50114985770309	30.501149857703087	51.50114985770309	72.50114985770308	15.501149857703087	79.50114985770308	87.50114985770308	70.50114985770308	52.50114985770309	92.50114985770308	6.501149857703088	17.501149857703087	5.501149857703088	55.50114985770309	44.50114985770309	29.501149857703087	13.501149857703087	84.50114985770308	46.50114985770309	9.501149857703087	92.50114985770308	9.501149857703087	58.50114985770309	39.50114985770309	102.50114985770308	18.501149857703087	63.50114985770309	66.50114985770308	98.50114985770308	86.50114985770308	101.50114985770308	17.501149857703087	102.50114985770308	92.50114985770308	76.50114985770308	16.501149857703087	19.501149857703087	35.50114985770309	39.50114985770309	50.50114985770309	19.501149857703087	67.50114985770308	26.501149857703087	82.50114985770308	39.50114985770309	68.50114985770308	94.50114985770308	100.50114985770308	48.50114985770309	55.50114985770309	70.50114985770308
Gene34	57.14854503149969	84.1485450314997	19.148545031499687	51.14854503149969	13.148545031499689	15.148545031499689	96.1485450314997	95.1485450314997	23.148545031499687	61.14854503149969	20.148545031499687	86.1485450314997	87.1485450314997	89.1485450314997	69.1485450314997	69.1485450314997	93.1485450314997	92.1485450314997	63.14854503149969	77.1485450314997	12.148545031499689	73.1485450314997	64.1485450314997	63.14854503149969	17.148545031499687	46.14854503149969	92.1485450314997	101.1485450314997	79.1485450314997	47.14854503149969	102.1485450314997	52.14854503149969	55.14854503149969	92.1485450314997	100.1485450314997	48.14854503149969	97.1485450314997	54.14854503149969	41.14854503149969	40.14854503149969	89.1485450314997	43.14854503149969	87.1485450314997	54.14854503149969	73.1485450314997	103.1485450314997	19.148545031499687	40.14854503149969	100.1485450314997	50.14854503149969	32.14854503149969	53.14854503149969	74.1485450314997	17.148545031499687	81.1485450314997	89.1485450314997	72.1485450314997	54.14854503149969	94.1485450314997	8.148545031499689	19.148545031499687	7.148545031499689	57.14854503149969	46.14854503149969	31.148545031499687	15.148545031499689	86.1485450314997	48.14854503149969	11.148545031499689	94.1485450314997	11.148545031499689	60.14854503149969	41.14854503149969	104.1485450314997	20.148545031499687	65.1485450314997	68.1485450314997	100.1485450314997	88.1485450314997	103.1485450314997	19.148545031499687	104.1485450314997	94.1485450314997	78.1485450314997	18.148545031499687	21.148545031499687	37.14854503149969	41.14854503149969	52.14854503149969	21.148545031499687	69.1485450314997	28.148545031499687	84.1485450314997	41.14854503149969	70.1485450314997	96.1485450314997	102.1485450314997	50.14854503149969	57.14854503149969	72.1485450314997
Gene35	52.11339109120956	79.11339109120956	14.11339109120956	46.11339109120956	8.11339109120956	10.11339109120956	91.11339109120956	90.11339109120956	18.11339109120956	56.11339109120956	15.11339109120956	81.11339109120956	82.11339109120956	84.11339109120956	64.11339109120956	64.11339109120956	88.11339109120956	87.11339109120956	58.11339109120956	72.11339109120956	7.11339109120956	68.11339109120956	59.11339109120956	58.11339109120956	12.11339109120956	41.11339109120956	87.11339109120956	96.11339109120956	74.11339109120956	42.11339109120956	97.11339109120956	47.11339109120956	50.11339109120956	87.11339109120956	95.11339109120956	43.11339109120956	92.11339109120956	49.11339109120956	36.11339109120956	35.11339109120956	84.11339109120956	38.11339109120956	82.11339109120956	49.11339109120956	68.11339109120956	98.11339109120956	14.11339109120956	35.11339109120956	95.11339109120956	45.11339109120956	27.11339109120956	48.11339109120956	69.11339109120956	12.11339109120956	76.11339109120956	84.11339109120956	67.11339109120956	49.11339109120956	89.11339109120956	3.11339109120956	14.11339109120956	2.11339109120956	52.11339109120956	41.11339109120956	26.11339109120956	10.11339109120956	81.11339109120956	43.11339109120956	6.11339109120956	89.11339109120956	6.11339109120956	55.11339109120956	36.11339109120956	99.11339109120956	15.11339109120956	60.11339109120956	63.11339109120956	95.11339109120956	83.11339109120956	98.11339109120956	14.11339109120956	99.11339109120956	89.11339109120956	73.11339109120956	13.11339109120956	16.11339109120956	32.11339109120956	36.11339109120956	47.11339109120956	16.11339109120956	64.11339109120956	23.11339109120956	79.11339109120956	36.11339109120956	65.11339109120956	91.11339109120956	97.11339109120956	45.11339109120956	52.11339109120956	67.11339109120956
Gene36	53.21795405593545	80.21795405593545	15.21795405593545	47.21795405593545	9.21795405593545	11.21795405593545	92.21795405593545	91.21795405593545	19.21795405593545	57.21795405593545	16.21795405593545	82.21795405593545	83.21795405593545	85.21795405593545	65.21795405593545	65.21795405593545	89.21795405593545	88.21795405593545	59.21795405593545	73.21795405593545	8.21795405593545	69.21795405593545	60.21795405593545	59.21795405593545	13.21795405593545	42.21795405593545	88.21795405593545	97.21795405593545	75.21795405593545	43.21795405593545	98.21795405593545	48.21795405593545	51.21795405593545	88.21795405593545	96.21795405593545	44.21795405593545	93.21795405593545	50.21795405593545	37.21795405593545	36.21795405593545	85.21795405593545	39.21795405593545	83.21795405593545	50.21795405593545	69.21795405593545	99.21795405593545	15.21795405593545	36.21795405593545	96.21795405593545	46.21795405593545	28.21795405593545	49.21795405593545	70.21795405593545	13.21795405593545	77.21795405593545	85.21795405593545	68.21795405593545	50.21795405593545	90.21795405593545	4.217954055935452	15.21795405593545	3.2179540559354516	53.21795405593545	42.21795405593545	27.21795405593545	11.21795405593545	82.21795405593545	44.21795405593545	7.217954055935452	90.21795405593545	7.217954055935452	56.21795405593545	37.21795405593545	100.21795405593545	16.21795405593545	61.21795405593545	64.21795405593545	96.21795405593545	84.21795405593545	99.21795405593545	15.21795405593545	100.21795405593545	90.21795405593545	74.21795405593545	14.21795405593545	17.21795405593545	33.21795405593545	37.21795405593545	48.21795405593545	17.21795405593545	65.21795405593545	24.21795405593545	80.21795405593545	37.21795405593545	66.21795405593545	92.21795405593545	98.21795405593545	46.21795405593545	53.21795405593545	68.21795405593545
Gene37	54.261850945891574	81.26185094589157	16.261850945891574	48.261850945891574	10.261850945891574	12.261850945891574	93.26185094589157	92.26185094589157	20.261850945891574	58.261850945891574	17.261850945891574	83.26185094589157	84.26185094589157	86.26185094589157	66.26185094589157	66.26185094589157	90.26185094589157	89.26185094589157	60.261850945891574	74.26185094589157	9.261850945891574	70.26185094589157	61.261850945891574	60.261850945891574	14.261850945891574	43.261850945891574	89.26185094589157	98.26185094589157	76.26185094589157	44.261850945891574	99.26185094589157	49.261850945891574	52.261850945891574	89.26185094589157	97.26185094589157	45.261850945891574	94.26185094589157	51.261850945891574	38.261850945891574	37.261850945891574	86.26185094589157	40.261850945891574	84.26185094589157	51.261850945891574	70.26185094589157	100.26185094589157	16.261850945891574	37.261850945891574	97.26185094589157	47.261850945891574	29.261850945891574	50.261850945891574	71.26185094589157	14.261850945891574	78.26185094589157	86.26185094589157	69.26185094589157	51.261850945891574	91.26185094589157	5.261850945891573	16.261850945891574	4.261850945891573	54.261850945891574	43.261850945891574	28.261850945891574	12.261850945891574	83.26185094589157	45.261850945891574	8.261850945891574	91.26185094589157	8.261850945891574	57.261850945891574	38.261850945891574	101.26185094589157	17.261850945891574	62.261850945891574	65.26185094589157	97.26185094589157	85.26185094589157	100.26185094589157	16.261850945891574	101.26185094589157	91.26185094589157	75.26185094589157	15.261850945891574	18.261850945891574	34.261850945891574	38.261850945891574	49.261850945891574	18.261850945891574	66.26185094589157	25.261850945891574	81.26185094589157	38.261850945891574	67.26185094589157	93.26185094589157	99.26185094589157	47.261850945891574	54.261850945891574	69.26185094589157
Gene38	50.145072868493365	77.14507286849337	12.145072868493365	44.145072868493365	6.145072868493365	8.145072868493365	89.14507286849337	88.14507286849337	16.145072868493365	54.145072868493365	13.145072868493365	79.14507286849337	80.14507286849337	82.14507286849337	62.145072868493365	62.145072868493365	86.14507286849337	85.14507286849337	56.145072868493365	70.14507286849337	5.145072868493365	66.14507286849337	57.145072868493365	56.145072868493365	10.145072868493365	39.145072868493365	85.14507286849337	94.14507286849337	72.14507286849337	40.145072868493365	95.14507286849337	45.145072868493365	48.145072868493365	85.14507286849337	93.14507286849337	41.145072868493365	90.14507286849337	47.145072868493365	34.145072868493365	33.145072868493365	82.14507286849337	36.145072868493365	80.14507286849337	47.145072868493365	66.14507286849337	96.14507286849337	12.145072868493365	33.145072868493365	93.14507286849337	43.145072868493365	25.145072868493365	46.145072868493365	67.14507286849337	10.145072868493365	74.14507286849337	82.14507286849337	65.14507286849337	47.145072868493365	87.14507286849337	1.1450728684933655	12.145072868493365	0.14507286849336554	50.145072868493365	39.145072868493365	24.145072868493365	8.145072868493365	79.14507286849337	41.145072868493365	4.145072868493365	87.14507286849337	4.145072868493365	53.145072868493365	34.145072868493365	97.14507286849337	13.145072868493365	58.145072868493365	61.145072868493365	93.14507286849337	81.14507286849337	96.14507286849337	12.145072868493365	97.14507286849337	87.14507286849337	71.14507286849337	11.145072868493365	14.145072868493365	30.145072868493365	34.145072868493365	45.145072868493365	14.145072868493365	62.145072868493365	21.145072868493365	77.14507286849337	34.145072868493365	63.145072868493365	89.14507286849337	95.14507286849337	43.145072868493365	50.145072868493365	65.14507286849337
Gene39	55.30086877916888	82.30086877916888	17.300868779168884	49.30086877916888	11.300868779168884	13.300868779168884	94.30086877916888	93.30086877916888	21.300868779168884	59.30086877916888	18.300868779168884	84.30086877916888	85.30086877916888	87.30086877916888	67.30086877916888	67.30086877916888	91.30086877916888	90.30086877916888	61.30086877916888	75.30086877916888	10.300868779168884	71.30086877916888	62.30086877916888	61.30086877916888	15.300868779168884	44.30086877916888	90.30086877916888	99.30086877916888	77.30086877916888	45.30086877916888	100.30086877916888	50.30086877916888	53.30086877916888	90.30086877916888	98.30086877916888	46.30086877916888	95.30086877916888	52.30086877916888	39.30086877916888	38.30086877916888	87.30086877916888	41.30086877916888	85.30086877916888	52.30086877916888	71.30086877916888	101.30086877916888	17.300868779168884	38.30086877916888	98.30086877916888	48.30086877916888	30.300868779168884	51.30086877916888	72.30086877916888	15.300868779168884	79.30086877916888	87.30086877916888	70.30086877916888	52.30086877916888	92.30086877916888	6.3008687791688835	17.300868779168884	5.3008687791688835	55.30086877916888	44.30086877916888	29.300868779168884	13.300868779168884	84.30086877916888	46.30086877916888	9.300868779168884	92.30086877916888	9.300868779168884	58.30086877916888	39.30086877916888	102.30086877916888	18.300868779168884	63.30086877916888	66.30086877916888	98.30086877916888	86.30086877916888	101.30086877916888	17.300868779168884	102.30086877916888	92.30086877916888	76.30086877916888	16.300868779168884	19.300868779168884	35.30086877916888	39.30086877916888	50.30086877916888	19.300868779168884	67.30086877916888	26.300868779168884	82.30086877916888	39.30086877916888	68.30086877916888	94.30086877916888	100.30086877916888	48.30086877916888	55.30086877916888	70.30086877916888
Gene40	54.536514861259136	81.53651486125914	16.536514861259132	48.536514861259136	10.536514861259132	12.536514861259132	93.53651486125914	92.53651486125914	20.536514861259132	58.536514861259136	17.536514861259132	83.53651486125914	84.53651486125914	86.53651486125914	66.53651486125914	66.53651486125914	90.53651486125914	89.53651486125914	60.536514861259136	74.53651486125914	9.536514861259132	70.53651486125914	61.536514861259136	60.536514861259136	14.536514861259132	43.536514861259136	89.53651486125914	98.53651486125914	76.53651486125914	44.536514861259136	99.53651486125914	49.536514861259136	52.536514861259136	89.53651486125914	97.53651486125914	45.536514861259136	94.53651486125914	51.536514861259136	38.536514861259136	37.536514861259136	86.53651486125914	40.536514861259136	84.53651486125914	51.536514861259136	70.53651486125914	100.53651486125914	16.536514861259132	37.536514861259136	97.53651486125914	47.536514861259136	29.536514861259132	50.536514861259136	71.53651486125914	14.536514861259132	78.53651486125914	86.53651486125914	69.53651486125914	51.536514861259136	91.53651486125914	5.536514861259132	16.536514861259132	4.536514861259132	54.536514861259136	43.536514861259136	28.536514861259132	12.536514861259132	83.53651486125914	45.536514861259136	8.536514861259132	91.53651486125914	8.536514861259132	57.536514861259136	38.536514861259136	101.53651486125914	17.536514861259132	62.536514861259136	65.53651486125914	97.53651486125914	85.53651486125914	100.53651486125914	16.536514861259132	101.53651486125914	91.53651486125914	75.53651486125914	15.536514861259132	18.536514861259132	34.536514861259136	38.536514861259136	49.536514861259136	18.536514861259132	66.53651486125914	25.536514861259132	81.53651486125914	38.536514861259136	67.53651486125914	93.53651486125914	99.53651486125914	47.536514861259136	54.536514861259136	69.53651486125914
Gene41	57.3883171006202	84.3883171006202	19.3883171006202	51.3883171006202	13.388317100620197	15.388317100620197	96.3883171006202	95.3883171006202	23.3883171006202	61.3883171006202	20.3883171006202	86.3883171006202	87.3883171006202	89.3883171006202	69.3883171006202	69.3883171006202	93.3883171006202	92.3883171006202	63.3883171006202	77.3883171006202	12.388317100620197	73.3883171006202	64.3883171006202	63.3883171006202	17.3883171006202	46.3883171006202	92.3883171006202	101.3883171006202	79.3883171006202	47.3883171006202	102.3883171006202	52.3883171006202	55.3883171006202	92.3883171006202	100.3883171006202	48.3883171006202	97.3883171006202	54.3883171006202	41.3883171006202	40.3883171006202	89.3883171006202	43.3883171006202	87.3883171006202	54.3883171006202	73.3883171006202	103.3883171006202	19.3883171006202	40.3883171006202	100.3883171006202	50.3883171006202	32.3883171006202	53.3883171006202	74.3883171006202	17.3883171006202	81.3883171006202	89.3883171006202	72.3883171006202	54.3883171006202	94.3883171006202	8.388317100620197	19.3883171006202	7.388317100620197	57.3883171006202	46.3883171006202	31.3883171006202	15.388317100620197	86.3883171006202	48.3883171006202	11.388317100620197	94.3883171006202	11.388317100620197	60.3883171006202	41.3883171006202	104.3883171006202	20.3883171006202	65.3883171006202	68.3883171006202	100.3883171006202	88.3883171006202	103.3883171006202	19.3883171006202	104.3883171006202	94.3883171006202	78.3883171006202	18.3883171006202	21.3883171006202	37.3883171006202	41.3883171006202	52.3883171006202	21.3883171006202	69.3883171006202	28.3883171006202	84.3883171006202	41.3883171006202	70.3883171006202	96.3883171006202	102.3883171006202	50.3883171006202	57.3883171006202	72.3883171006202
Gene42	54.05064988121747	81.05064988121747	16.050649881217467	48.05064988121747	10.050649881217465	12.050649881217465	93.05064988121747	92.05064988121747	20.050649881217467	58.05064988121747	17.050649881217467	83.05064988121747	84.05064988121747	86.05064988121747	66.05064988121747	66.05064988121747	90.05064988121747	89.05064988121747	60.05064988121747	74.05064988121747	9.050649881217465	70.05064988121747	61.05064988121747	60.05064988121747	14.050649881217465	43.05064988121747	89.05064988121747	98.05064988121747	76.05064988121747	44.05064988121747	99.05064988121747	49.05064988121747	52.05064988121747	89.05064988121747	97.05064988121747	45.05064988121747	94.05064988121747	51.05064988121747	38.05064988121747	37.05064988121747	86.05064988121747	40.05064988121747	84.05064988121747	51.05064988121747	70.05064988121747	100.05064988121747	16.050649881217467	37.05064988121747	97.05064988121747	47.05064988121747	29.050649881217467	50.05064988121747	71.05064988121747	14.050649881217465	78.05064988121747	86.05064988121747	69.05064988121747	51.05064988121747	91.05064988121747	5.050649881217465	16.050649881217467	4.050649881217465	54.05064988121747	43.05064988121747	28.050649881217467	12.050649881217465	83.05064988121747	45.05064988121747	8.050649881217465	91.05064988121747	8.050649881217465	57.05064988121747	38.05064988121747	101.05064988121747	17.050649881217467	62.05064988121747	65.05064988121747	97.05064988121747	85.05064988121747	100.05064988121747	16.050649881217467	101.05064988121747	91.05064988121747	75.05064988121747	15.050649881217465	18.050649881217467	34.05064988121747	38.05064988121747	49.05064988121747	18.050649881217467	66.05064988121747	25.050649881217467	81.05064988121747	38.05064988121747	67.05064988121747	93.05064988121747	99.05064988121747	47.05064988121747	54.05064988121747	69.05064988121747
